The Longest Yard;2005;Prison inmates form a football team to challenge the prison guards.;158 119 460;33 347 096;191 466 556
The Santa Clause;1994;When a man inadvertently makes Santa fall off his roof on Christmas Eve, he finds himself magically recruited to take his place.;145 539 357;45 000 000;190 539 357
Cheaper by the Dozen;2003;With his wife doing a book tour, a father of twelve must handle a new job and his unstable brood.;138 614 544;51 924 086;190 538 630
The Equalizer 2;2018;Robert McCall serves an unflinching justice for the exploited and oppressed, but how far will he go when that is someone he loves?;102 084 362;88 315 795;190 400 157
Hollow Man;2000;A brilliant scientist's discovery renders him invisible, but transforms him into an omnipotent, dangerous megalomaniac.;73 209 340;117 004 115;190 213 455
Outbreak;1995;Army doctors struggle to find a cure for a deadly virus spreading throughout a California town that was brought to America by an African monkey.;67 659 560;122 200 000;189 859 560
The Lost City;2022;A reclusive romance novelist on a book tour with her cover model gets swept up in a kidnapping attempt that lands them both in a cutthroat jungle adventure.;105 344 029;84 400 000;189 744 029
The White Storm 2: Drug Lords;2019;A wealthy businessman tries to take down a drug kingpin that he used to work with, while a policeman tries to find justice without breaking the law.;609 461;188 786 919;189 396 380
The X Files;1998;Mulder and Scully must fight the government in a conspiracy and find the truth about an alien colonization of Earth.;83 898 313;105 278 110;189 176 423
Breakup Buddies;2014;Recently cuckolded and reeling from a messy divorce, a hapless former singer hits the road and the bar with his all-too-helpful best bud.;777 896;188 239 700;189 017 596
Rambo III;1988;Rambo mounts a one-man mission to rescue his friend Colonel Trautman from the clutches of the formidable invading Soviet forces in Afghanistan.;53 715 611;135 300 000;189 015 611
The Secret Life of Walter Mitty;2013;When both he and a colleague are about to lose their job, Walter takes action by embarking on an adventure more extraordinary than anything he ever imagined.;58 236 838;129 896 484;188 133 322
Project Gutenberg;2018;The Hong Kong police are hunting a counterfeiting gang led by a mastermind code-named "Painter". In order to crack the true identity of him, the police recruits gang member Lee Man to unmask "Painter's" secret identity.;188 116 796;188 116 796;4 328 060
Jaws 2;1978;Police chief Brody must protect the citizens of Amity after a second monstrous shark begins terrorizing the waters.;81 766 007;106 118 000;187 884 007
12 Years a Slave;2013;In the antebellum United States, Solomon Northup, a free black man from upstate New York, is abducted and sold into slavery.;56 671 993;131 061 209;187 733 202
Heat;1995;A group of high-end professional thieves start to feel the heat from the LAPD when they unknowingly leave a clue at their latest heist.;67 436 818;120 000 000;187 436 818
Mr. Popper's Penguins;2011;The life of a businessman begins to change after he inherits six penguins, and as he transforms his apartment into a winter wonderland, his professional side starts to unravel.;68 224 452;119 137 302;187 361 754
The Grudge;2004;An American nurse living and working in Tokyo is exposed to a mysterious supernatural curse, one that locks a person in a powerful rage before claiming their life and spreading to another victim.;110 359 362;76 921 753;187 281 115
I Now Pronounce You Chuck & Larry;2007;Two straight, single Brooklyn firefighters pretend to be a gay couple in order to receive domestic partner benefits.;120 059 556;67 074 561;187 134 117
The Horse Whisperer;1998;The mother of a severely traumatized daughter enlists the aid of a unique horse trainer to help the girl's equally injured horse.;75 383 563;111 500 000;186 883 563
Walk the Line;2005;A chronicle of country music legend Johnny Cash's life, from his early days on an Arkansas cotton farm to his rise to fame with Sun Records in Memphis, where he recorded alongside Elvis Presley, Jerry Lee Lewis, and Carl Perkins.;119 519 402;67 278 584;186 797 986
Jian Bing Man;2015;A story of a disgraced actor struggling to find a way back to the top, finding the meaning of true friends on the way.;186 699 768;186 699 768;186 683 536
The Jungle Book 2;2003;Mowgli, missing the jungle and his old friends, runs away from the man village unaware of the danger he's in by going back to the wild.;47 901 582;138 402 177;186 303 759
The Final Destination;2009;A horrifying premonition saves a young man and his friends from death during a racetrack accident but terrible fates await them nonetheless.;66 477 700;119 689 439;186 167 139
Atlantis: The Lost Empire;2001;A young linguist named Milo Thatch joins an intrepid group of explorers to find the mysterious lost continent of Atlantis.;84 056 472;101 997 253;186 053 725
Inside Man;2006;A police detective, a bank robber, and a high-power broker enter high-stakes negotiations after the criminal's brilliant heist spirals into a hostage situation.;88 513 495;97 490 096;186 003 591
The Waterboy;1998;A waterboy for a college football team discovers he has a unique tackling ability and becomes a member of the team.;161 491 646;24 500 000;185 991 646
Hugo;2011;In 1931 Paris, an orphan living in the walls of a train station gets wrapped up in a mystery involving his late father and an automaton.;73 864 507;111 905 803;185 770 310
Pitch Perfect 3;2017;Following their win at the world championship, the now separated Bellas reunite for one last singing competition at an overseas USO tour, but face a group who uses both instruments and voices.;104 897 530;80 502 815;185 400 345
Watchmen;2009;In 1985 where former superheroes exist, the murder of a colleague sends active vigilante Rorschach into his own sprawling investigation, uncovering something that could completely change the course of history as we know it.;107 509 799;77 873 014;185 382 813
The Birdcage;1996;A gay cabaret owner and his drag queen companion agree to put up a false straight front so that their son can introduce them to his fiancée's right-wing moralistic parents.;124 060 553;61 200 000;185 260 553
Moulin Rouge!;2001;A poor Bohemian poet in 1890s Paris falls for a beautiful courtesan and nightclub star whom a jealous duke covets.;57 386 607;127 548 713;184 935 320
Snow White and the Seven Dwarfs;1937;Exiled into the dangerous forest by her wicked stepmother, a princess is rescued by seven dwarf miners who make her part of their household.;184 925 486;184 925 486;1 499 000
Hop;2011;E.B., the Easter Bunny's teenage son, heads to Hollywood, determined to become a drummer in a rock 'n' roll band. In LA, he's taken in by Fred after the out-of-work slacker hits E.B. with his car.;108 498 305;75 868 840;184 367 145
Bad Moms;2016;When three overworked and under-appreciated moms are pushed beyond their limits, they ditch their conventional responsibilities for a jolt of long overdue freedom, fun and comedic self-indulgence.;113 257 297;70 678 777;183 936 074
Jupiter Ascending;2015;A young woman discovers her destiny as an heiress of intergalactic nobility and must fight to protect the inhabitants of Earth from an ancient and destructive industry.;47 387 723;136 500 000;183 887 723
Knowing;2009;M.I.T. professor John Koestler links a mysterious list of numbers from a time capsule to past and future disasters and sets out to prevent the ultimate catastrophe.;79 957 634;103 700 864;183 658 498
102 Dalmatians;2000;Cruella DeVil gets out of prison and goes after the puppies once more.;66 957 026;116 654 745;183 611 771
Storks;2016;Storks have moved on from delivering babies to packages. But when an order for a baby appears, the best delivery stork must scramble to fix the error by delivering the baby.;72 800 603;110 709 675;183 510 278
Stand by Me Doraemon;2014;What will happen to Nobita's life after Doraemon leaves?;183 442 714;183 442 714;1 370 376
Paul Blart: Mall Cop;2009;When a shopping mall is taken over by a gang of organized crooks, it's up to a mild-mannered security guard to save the day.;146 336 178;37 012 251;183 348 429
Wayne's World;1992;Two slacker friends try to promote their public-access cable show.;121 697 323;61 400 000;183 097 323
Maverick;1994;Bret Maverick, needing money for a poker tournament, faces various comic mishaps and challenges, including a charming woman thief.;101 631 272;81 400 000;183 031 272
Mirror Mirror;2012;An evil queen steals control of a kingdom and an exiled princess enlists the help of seven resourceful rebels to win back her birthright.;64 935 167;118 083 355;183 018 522
